sim_time,wall_time,state,joint,desired_position,actual_position,position_error,desired_velocity,actual_velocity,velocity_error,command_age,base_velocity,base_yaw_rate,base_acceleration,base_yaw_acceleration,drive_effort,estimated_saturated,panel_bottom,panel_width_world_x,panel_length_world_z,base_tilt_degrees,panel_penetration_m,overlap_buffer_full,base_x,base_z,physics_ticks,accepted_commands,rejected_commands,robot_min_x,robot_max_x,robot_min_z,robot_max_z
247.61991226615646,32491.7149727,HOLD,shoulder_pan_joint,1.5707963267948966,1.5716283321380615,-0.00083200534316496544,0,-0.0048692906275391579,0.0048692906275391579,0.0071806999985710718,-0.0008634994737803936,0.00074164930265396833,0.0043491238905382619,0.0016785815467299668,-0.26488718390464783,0,0.71388101577758789,0.067714691162109375,1.2000799179077148,0,0,0,7.725010871887207,-5.2999753952026367,12382,6477,0,7.3599996566772461,8.0900182723999023,-5.8198041915893555,-4.6197233200073242
247.61991226615646,32491.715058,HOLD,shoulder_lift_joint,0,0.005715422797948122,-0.005715422797948122,0,-0.011643827892839909,0.011643827892839909,0.0072548999996797647,-0.0008634994737803936,0.00074164930265396833,0.0043491238905382619,0.0016785815467299668,-10.404324531555176,0,0.71388101577758789,0.067714691162109375,1.2000799179077148,0,0,0,7.725010871887207,-5.2999753952026367,12382,6477,0,7.3599996566772461,8.0900182723999023,-5.8198041915893555,-4.6197233200073242
247.61991226615646,32491.7151237,HOLD,elbow_joint,0,0.001821679063141346,-0.001821679063141346,0,0.0083147156983613968,-0.0083147156983613968,0.0073195000004488975,-0.0008634994737803936,0.00074164930265396833,0.0043491238905382619,0.0016785815467299668,-9.9510660171508789,0,0.71388101577758789,0.067714691162109375,1.2000799179077148,0,0,0,7.725010871887207,-5.2999753952026367,12382,6477,0,7.3599996566772461,8.0900182723999023,-5.8198041915893555,-4.6197233200073242
247.61991226615646,32491.7152644,HOLD,wrist_1_joint,0,-0.00022441129840444773,0.00022441129840444773,0,0.000341366307111457,-0.000341366307111457,0.0074628000002121553,-0.0008634994737803936,0.00074164930265396833,0.0043491238905382619,0.0016785815467299668,0.093938857316970825,0,0.71388101577758789,0.067714691162109375,1.2000799179077148,0,0,0,7.725010871887207,-5.2999753952026367,12382,6477,0,7.3599996566772461,8.0900182723999023,-5.8198041915893555,-4.6197233200073242
247.61991226615646,32491.7153327,HOLD,wrist_2_joint,1.5707963267948966,1.5857192277908325,-0.014922900995935962,0,0.0021966849453747272,-0.0021966849453747272,0.00753429999895161,-0.0008634994737803936,0.00074164930265396833,0.0043491238905382619,0.0016785815467299668,-9.7356843948364258,0,0.71388101577758789,0.067714691162109375,1.2000799179077148,0,0,0,7.725010871887207,-5.2999753952026367,12382,6477,0,7.3599996566772461,8.0900182723999023,-5.8198041915893555,-4.6197233200073242
247.61991226615646,32491.7153982,HOLD,wrist_3_joint,0,3.2945838029263541E-05,-3.2945838029263541E-05,0,-0.00010409962851554155,0.00010409962851554155,0.0075935999993816949,-0.0008634994737803936,0.00074164930265396833,0.0043491238905382619,0.0016785815467299668,-0.010991656221449375,0,0.71388101577758789,0.067714691162109375,1.2000799179077148,0,0,0,7.725010871887207,-5.2999753952026367,12382,6477,0,7.3599996566772461,8.0900182723999023,-5.8198041915893555,-4.6197233200073242
247.63991225907029,32491.7312401,HOLD,shoulder_pan_joint,1.5707963267948966,1.5715677738189697,-0.00077144702407316856,0,-0.0044390042312443256,0.0044390042312443256,0.023452400000678608,-0.0008030274766497314,0.00073456839891150594,0.003023601050495026,-0.0003540453269288117,-0.24557262659072876,0,0.71387386322021484,0.067664146423339844,1.2000799179077148,0,0,0,7.7250113487243652,-5.2999734878540039,12383,6477,0,7.35999870300293,8.0900192260742188,-5.8198156356811523,-4.6197347640991211
247.63991225907029,32491.7313252,HOLD,shoulder_lift_joint,0,0.0057356450706720352,-0.0057356450706720352,0,-0.012471156194806099,0.012471156194806099,0.023523500000010245,-0.0008030274766497314,0.00073456839891150594,0.003023601050495026,-0.0003540453269288117,-10.409062385559082,0,0.71387386322021484,0.067664146423339844,1.2000799179077148,0,0,0,7.7250113487243652,-5.2999734878540039,12383,6477,0,7.35999870300293,8.0900192260742188,-5.8198156356811523,-4.6197347640991211
247.63991225907029,32491.7313964,HOLD,elbow_joint,0,0.0018280484946444631,-0.0018280484946444631,0,0.0081052938476204872,-0.0081052938476204872,0.023590400000102818,-0.0008030274766497314,0.00073456839891150594,0.003023601050495026,-0.0003540453269288117,-9.909663200378418,0,0.71387386322021484,0.067664146423339844,1.2000799179077148,0,0,0,7.7250113487243652,-5.2999734878540039,12383,6477,0,7.35999870300293,8.0900192260742188,-5.8198156356811523,-4.6197347640991211
247.63991225907029,32491.731458,HOLD,wrist_1_joint,0,-0.00022622544202022254,0.00022622544202022254,0,0.00018682971131056547,-0.00018682971131056547,0.02365289999943343,-0.0008030274766497314,0.00073456839891150594,0.003023601050495026,-0.0003540453269288117,0.10089496523141861,0,0.71387386322021484,0.067664146423339844,1.2000799179077148,0,0,0,7.7250113487243652,-5.2999734878540039,12383,6477,0,7.35999870300293,8.0900192260742188,-5.8198156356811523,-4.6197347640991211
247.63991225907029,32491.7315807,HOLD,wrist_2_joint,1.5707963267948966,1.5857105255126953,-0.014914198717798755,0,0.001059479545801878,-0.001059479545801878,0.02377870000054827,-0.0008030274766497314,0.00073456839891150594,0.003023601050495026,-0.0003540453269288117,-9.6911544799804688,0,0.71387386322021484,0.067664146423339844,1.2000799179077148,0,0,0,7.7250113487243652,-5.2999734878540039,12383,6477,0,7.35999870300293,8.0900192260742188,-5.8198156356811523,-4.6197347640991211
247.63991225907029,32491.7316452,HOLD,wrist_3_joint,0,2.952227987407241E-05,-2.952227987407241E-05,0,-9.6867326647043228E-05,9.6867326647043228E-05,0.023840300000301795,-0.0008030274766497314,0.00073456839891150594,0.003023601050495026,-0.0003540453269288117,-0.0097703142091631889,0,0.71387386322021484,0.067664146423339844,1.2000799179077148,0,0,0,7.7250113487243652,-5.2999734878540039,12383,6477,0,7.35999870300293,8.0900192260742188,-5.8198156356811523,-4.6197347640991211
247.65991225198411,32491.7528232,HOLD,shoulder_pan_joint,1.5707963267948966,1.5715144872665405,-0.00071816047164396934,0,-0.0042020729742944241,0.0042020729742944241,0.006903100002091378,-0.000679502438288182,0.00058035482652485371,0.0061762543569615549,-0.0077106816641325368,-0.22769933938980103,0,0.71387124061584473,0.067583084106445313,1.2000837326049805,0,0,0,7.725010871887207,-5.2999715805053711,12384,6478,0,7.35999870300293,8.0900182723999023,-5.8198261260986328,-4.6197423934936523
247.65991225198411,32491.7529018,HOLD,shoulder_lift_joint,0,0.0057394374161958694,-0.0057394374161958694,0,-0.013015748001635075,0.013015748001635075,0.0069694000012532342,-0.000679502438288182,0.00058035482652485371,0.0061762543569615549,-0.0077106816641325368,-10.320528984069824,0,0.71387124061584473,0.067583084106445313,1.2000837326049805,0,0,0,7.725010871887207,-5.2999715805053711,12384,6478,0,7.35999870300293,8.0900182723999023,-5.8198261260986328,-4.6197423934936523
